CustomerID,Tenure_Months,Monthly_Charges,Total_Tickets,Contract_Type,Tech_Support,Churn
3398,13,119.41,6,Month-to-month,No,1
3399,54,119.41,8,One year,No,0
3400,7,119.41,9,One year,No,1
3401,14,119.41,2,Month-to-month,No,0
3402,19,119.41,2,Month-to-month,Yes,0
3403,54,119.41,0,One year,No,0
3404,20,119.41,4,Two year,No,0
3405,29,119.41,3,Month-to-month,No,0
3406,24,119.41,1,Two year,No,0
3407,63,119.41,8,Month-to-month,Yes,1
3408,57,119.41,2,Month-to-month,Yes,0
3409,8,119.41,7,Month-to-month,No,1
3410,62,119.41,5,Two year,Yes,0
3411,29,119.41,4,Month-to-month,No,0
3412,17,119.41,0,One year,Yes,0
3413,66,119.41,3,Month-to-month,No,0
3414,6,119.41,2,Two year,No,0
3415,58,119.41,0,Two year,No,0
3416,69,119.41,4,One year,Yes,0
3417,28,119.41,5,Two year,No,0
3418,62,119.41,1,One year,Yes,0
3419,41,119.41,2,Two year,Yes,0
3420,69,119.41,5,Month-to-month,No,0
3421,41,119.41,3,Month-to-month,No,0
3422,49,119.41,8,One year,Yes,0
3423,49,119.41,4,Month-to-month,No,0
3424,71,119.41,3,Month-to-month,Yes,0
3425,3,119.41,1,One year,No,0
3426,10,119.41,5,Month-to-month,Yes,1
3427,35,119.41,9,One year,No,0
3428,2,119.41,1,Month-to-month,Yes,1
3429,24,119.41,6,Two year,No,0
3430,38,119.41,2,Two year,No,0
3431,22,119.41,8,Two year,No,0
3432,26,119.41,4,Month-to-month,Yes,0
3433,43,119.41,7,One year,No,0
3434,55,119.41,5,Two year,No,0
3435,39,119.41,9,Two year,No,1
3436,29,119.41,7,One year,No,1
3437,20,119.41,2,Month-to-month,No,0
3438,41,119.41,2,One year,Yes,0
3439,54,119.41,4,One year,No,0
3440,20,119.41,9,Month-to-month,No,1
3441,19,119.41,2,One year,Yes,0
3442,66,119.41,7,Two year,No,0
3443,30,119.41,9,One year,No,1
3444,53,119.41,7,Month-to-month,No,1
3445,34,119.41,1,One year,No,0
3446,22,119.41,3,Two year,No,0
3447,67,119.41,9,One year,No,0
3448,6,119.41,0,One year,No,0
3449,27,119.41,3,One year,Yes,0
3450,10,119.41,3,One year,No,0
3451,48,119.41,9,One year,Yes,0
3452,70,119.41,8,Month-to-month,Yes,1
3453,59,119.41,2,Month-to-month,No,0
3454,59,119.41,1,Month-to-month,No,0
3455,2,119.41,8,Month-to-month,No,1
3456,29,119.41,8,Month-to-month,No,1
3457,68,119.41,0,Month-to-month,No,0
3458,65,119.41,5,Two year,Yes,0
3459,26,119.41,9,Month-to-month,No,1
3460,10,119.41,7,Month-to-month,No,1
3461,53,119.41,2,Month-to-month,No,0
3462,59,119.41,8,One year,No,1
3463,22,119.41,1,Month-to-month,No,0
3464,51,119.41,5,Month-to-month,No,0
3465,48,119.41,0,Month-to-month,No,0
3466,21,119.41,6,Two year,Yes,0
3467,22,119.41,2,Two year,Yes,0
3468,30,119.41,6,Two year,No,1
3469,25,119.41,3,Month-to-month,No,0
3470,28,119.41,8,One year,No,0
3471,65,119.41,4,One year,No,0
3472,45,119.41,2,Month-to-month,No,0
3473,68,119.41,7,Month-to-month,No,1
3474,7,119.41,5,Month-to-month,No,1
3475,49,119.41,1,One year,No,0
3476,9,119.41,2,Month-to-month,No,1
3477,36,119.41,7,Month-to-month,No,1
3478,1,119.41,9,Month-to-month,No,1
3479,10,119.41,6,One year,No,1
3480,36,119.41,9,Two year,No,0
3481,46,119.41,5,One year,Yes,0
3482,32,119.41,0,One year,No,0
3483,32,119.41,8,One year,No,0
3484,6,119.41,2,Month-to-month,Yes,1
3485,48,119.41,4,Month-to-month,No,0
3486,38,119.41,6,Two year,Yes,1
3487,17,119.41,6,Two year,No,0
3488,27,119.41,2,One year,No,0
3489,54,119.41,3,Month-to-month,Yes,0
3490,50,119.41,9,Month-to-month,No,1
3491,35,119.41,6,Month-to-month,No,1
3492,25,119.41,7,Two year,Yes,1
3493,28,119.41,1,One year,No,0
3494,15,119.41,8,Two year,Yes,0
3495,4,119.41,6,One year,No,1
3496,27,119.41,7,Month-to-month,Yes,1
3497,26,119.41,5,Month-to-month,Yes,0
3498,19,119.41,5,Month-to-month,No,0
3499,17,119.41,8,One year,No,1
3500,43,119.41,3,Month-to-month,Yes,0
3501,41,119.41,4,One year,No,0
3502,42,119.41,8,One year,No,1
3503,50,119.41,0,Month-to-month,No,0
3504,40,119.41,3,Month-to-month,No,0
3505,39,119.41,6,Month-to-month,No,1
3506,23,119.41,8,One year,No,1
3507,52,119.41,9,Month-to-month,No,1
3508,47,119.41,5,Month-to-month,No,0
3509,63,119.41,7,Two year,Yes,0
3510,69,119.41,8,One year,Yes,1
3511,43,119.41,9,One year,No,0
3512,48,119.41,3,One year,Yes,0
3513,34,119.41,0,Two year,Yes,0
3514,40,119.41,7,One year,No,1
3515,61,119.41,1,Month-to-month,No,0
3516,50,119.41,0,Month-to-month,No,0
3517,67,119.41,6,One year,No,0
3518,62,119.41,9,One year,Yes,0
3519,58,119.41,8,One year,No,0
3520,33,119.41,8,Two year,No,1
3521,16,119.41,2,Two year,Yes,0
3522,48,119.41,5,Month-to-month,No,0
3523,10,119.41,6,Month-to-month,No,1
3524,38,119.41,9,Month-to-month,No,1
3525,19,119.41,8,One year,Yes,1
3526,36,119.41,1,Month-to-month,No,0
3527,59,119.41,7,Month-to-month,No,1
3528,63,119.41,6,Month-to-month,No,1
3529,46,119.41,3,Month-to-month,No,0
3530,3,119.41,1,Month-to-month,No,1
3531,65,119.41,7,Month-to-month,No,1
3532,8,119.41,4,One year,No,0
3533,51,119.41,5,Month-to-month,No,0
3534,6,119.41,6,Month-to-month,No,1
3535,39,119.41,9,Two year,No,1
3536,60,119.41,0,Two year,Yes,0
3537,28,119.41,7,Month-to-month,No,1
3538,54,119.41,3,Month-to-month,No,0
3539,37,119.41,8,One year,No,0
3540,9,119.41,0,Month-to-month,Yes,1
3541,56,119.41,1,Month-to-month,No,0
3542,59,119.41,5,Month-to-month,No,0
3543,2,119.41,9,Month-to-month,No,1
3544,61,119.41,0,One year,No,0
3545,58,119.41,3,Two year,Yes,0
3546,60,119.41,7,One year,No,0
3547,40,119.41,9,One year,No,1
3548,36,119.41,4,Month-to-month,Yes,0
3549,37,119.41,8,One year,No,1
3550,18,119.41,5,Month-to-month,No,0
3551,63,119.41,0,Month-to-month,No,0
3552,22,119.41,5,One year,Yes,0
3553,11,119.41,5,Two year,Yes,0
3554,58,119.41,5,Month-to-month,No,0
3555,57,119.41,7,Two year,No,0
3556,4,119.41,5,Month-to-month,Yes,1
3557,7,119.41,4,Month-to-month,No,1
3558,61,119.41,1,Month-to-month,No,0
3559,54,119.41,3,One year,No,0
3560,68,119.41,9,Two year,No,0
3561,1,119.41,4,One year,No,0
3562,55,119.41,9,Month-to-month,Yes,1
3563,3,119.41,3,Month-to-month,Yes,1
3564,38,119.41,1,One year,Yes,0
3565,1,119.41,6,Month-to-month,No,1
3566,38,119.41,9,Month-to-month,No,1
3567,29,119.41,9,Two year,No,1
3568,5,119.41,1,One year,Yes,0
3569,21,119.41,0,Month-to-month,Yes,0
3570,71,119.41,4,Month-to-month,No,0
3571,67,119.41,0,Month-to-month,Yes,0
3572,47,119.41,0,One year,No,0
3573,35,119.41,0,Two year,Yes,0
3574,68,119.41,5,One year,Yes,0
3575,69,119.41,8,Month-to-month,Yes,1
3576,1,119.41,9,Month-to-month,No,1
3577,68,119.41,0,Two year,No,0
3578,12,119.41,4,Two year,No,0
3579,60,119.41,8,One year,No,0
3580,27,119.41,8,Month-to-month,Yes,1
3581,56,119.41,0,One year,No,0
3582,23,119.41,7,Two year,No,1
3583,25,119.41,0,One year,No,0
3584,21,119.41,7,One year,No,1
3585,61,119.41,0,Month-to-month,Yes,0
3586,63,119.41,4,Month-to-month,Yes,0
3587,52,119.41,7,Month-to-month,No,1
3588,25,119.41,5,Two year,No,0
3589,55,119.41,8,One year,No,1
3590,46,119.41,0,One year,No,0
3591,32,119.41,8,Month-to-month,No,1
3592,55,119.41,0,Two year,No,0
3593,5,119.41,9,Two year,Yes,1
3594,36,119.41,9,Month-to-month,No,1
3595,49,119.41,2,Two year,No,0
3596,58,119.41,0,Month-to-month,No,0
3597,39,119.41,2,Month-to-month,No,0
3598,61,119.41,1,Month-to-month,No,0
3599,9,119.41,1,Two year,No,0
3600,6,119.41,8,Two year,No,1
3601,35,119.41,7,Month-to-month,No,1
3602,39,119.41,0,One year,No,0
3603,22,119.41,3,One year,No,0
3604,41,119.41,0,Two year,Yes,0
3605,5,119.41,0,Month-to-month,No,1
3606,42,119.41,3,One year,Yes,0
3607,67,119.41,1,One year,No,0
3608,30,119.41,2,Month-to-month,No,0
3609,57,119.41,8,Month-to-month,No,1
3610,29,119.41,1,One year,Yes,0
3611,37,119.41,3,Month-to-month,No,0
3612,13,119.41,0,Two year,No,0
3613,32,119.41,1,Month-to-month,No,0
3614,46,119.41,4,Two year,No,0
3615,23,119.41,9,Month-to-month,No,1
3616,45,119.41,0,Month-to-month,Yes,0
3617,17,119.41,6,Month-to-month,Yes,1
3618,66,119.41,3,One year,No,0
3619,6,119.41,5,One year,No,0
3620,18,119.41,7,Month-to-month,No,1
3621,22,119.41,5,Month-to-month,No,0
3622,33,119.41,1,One year,No,0
3623,30,119.41,0,Month-to-month,Yes,0
3624,32,119.41,7,One year,No,1
3625,42,119.41,7,Month-to-month,Yes,1
3626,10,119.41,8,One year,No,1
3627,36,119.41,5,One year,Yes,0
3628,34,119.41,0,Two year,Yes,0
3629,28,119.41,8,One year,Yes,1
3630,11,119.41,2,Month-to-month,Yes,1
3631,39,119.41,5,Month-to-month,No,0
3632,47,119.41,9,One year,Yes,1
3633,19,119.41,9,One year,No,0
3634,15,119.41,8,Two year,No,0
3635,28,119.41,2,One year,No,0
3636,24,119.41,4,One year,No,0
3637,9,119.41,4,Month-to-month,No,1
3638,47,119.41,9,Month-to-month,Yes,1
3639,33,119.41,6,Month-to-month,No,1
3640,62,119.41,3,Month-to-month,No,0
3641,19,119.41,3,One year,Yes,0
3642,67,119.41,6,Month-to-month,No,1
3643,40,119.41,8,Month-to-month,No,1
3644,47,119.41,3,Month-to-month,Yes,0
3645,65,119.41,3,Month-to-month,No,0
3646,29,119.41,5,Month-to-month,Yes,0
3647,50,119.41,5,One year,No,0
3648,13,119.41,6,Month-to-month,No,1
3649,1,119.41,0,One year,Yes,0
3650,34,119.41,2,One year,Yes,0
3651,48,119.41,8,Two year,Yes,1
3652,48,119.41,5,Month-to-month,Yes,0
3653,49,119.41,5,Month-to-month,Yes,0
3654,64,119.41,4,Month-to-month,No,0
3655,61,119.41,2,Month-to-month,No,0
3656,29,119.41,4,Two year,No,0
3657,39,119.41,0,One year,No,0
3658,26,119.41,2,One year,No,0
3659,17,119.41,3,Month-to-month,No,0
3660,71,119.41,4,One year,No,0
3661,13,119.41,9,Month-to-month,No,1
3662,69,119.41,8,One year,Yes,0
3663,26,119.41,3,One year,No,0
3664,49,119.41,2,Month-to-month,No,0
3665,67,119.41,9,Month-to-month,No,1
3666,7,119.41,0,Two year,No,0
3667,58,119.41,9,Month-to-month,No,1
3668,49,119.41,5,Month-to-month,Yes,0
3669,53,119.41,6,Month-to-month,No,1
3670,65,119.41,9,Month-to-month,No,1
3671,62,119.41,7,One year,Yes,1
3672,17,119.41,0,One year,No,0
3673,43,119.41,3,One year,No,0
3674,25,119.41,4,Month-to-month,Yes,0
3675,3,119.41,1,One year,No,0
3676,29,119.41,0,Two year,No,0
3677,32,119.41,7,Month-to-month,No,1
3678,26,119.41,5,Month-to-month,No,0
3679,16,119.41,4,Two year,No,0
3680,25,119.41,8,Month-to-month,No,1
3681,54,119.41,1,Month-to-month,Yes,0
3682,28,119.41,9,Month-to-month,Yes,1
3683,56,119.41,7,Month-to-month,Yes,1
3684,65,119.41,9,Month-to-month,Yes,1
3685,41,119.41,8,Month-to-month,Yes,1
3686,51,119.41,0,One year,No,0
3687,71,119.41,6,Month-to-month,No,1
3688,29,119.41,7,Two year,Yes,1
3689,19,119.41,2,Month-to-month,Yes,0
3690,66,119.41,3,Two year,Yes,0
3691,41,119.41,2,Two year,No,0
3692,45,119.41,6,One year,Yes,1
3693,15,119.41,8,Two year,No,1
3694,3,119.41,2,One year,No,0
3695,11,119.41,5,Two year,No,0
3696,53,119.41,7,Month-to-month,No,1
3697,46,119.41,5,Month-to-month,Yes,0
3698,30,119.41,1,One year,Yes,0
3699,57,119.41,6,Month-to-month,Yes,1
3700,18,119.41,1,Two year,Yes,0
3701,51,119.41,1,Two year,Yes,0
3702,48,119.41,1,Month-to-month,No,0
3703,66,119.41,0,Two year,Yes,0
3704,8,119.41,0,Month-to-month,No,1
3705,22,119.41,6,Month-to-month,Yes,1
3706,6,119.41,4,One year,No,0
3707,57,119.41,2,Month-to-month,No,0
3708,36,119.41,0,One year,No,0
3709,57,119.41,9,One year,No,0
3710,49,119.41,5,Month-to-month,No,0
3711,45,119.41,0,One year,No,0
3712,66,119.41,8,One year,No,0
3713,45,119.41,1,Month-to-month,Yes,0
3714,20,119.41,0,Month-to-month,No,0
3715,64,119.41,6,Two year,Yes,0
3716,67,119.41,5,Two year,No,0
3717,3,119.41,5,Month-to-month,No,1
3718,54,119.41,4,Month-to-month,Yes,0
3719,64,119.41,3,Two year,Yes,0
3720,40,119.41,3,One year,Yes,0
3721,59,119.41,2,Month-to-month,No,0
3722,55,119.41,9,One year,No,1
3723,62,119.41,7,Month-to-month,Yes,1
3724,4,119.41,6,One year,No,1
3725,60,119.41,8,Month-to-month,No,1
3726,30,119.41,0,Month-to-month,Yes,0
3727,2,119.41,6,Month-to-month,Yes,1
3728,62,119.41,9,Two year,No,0
3729,49,119.41,3,One year,Yes,0
3730,9,119.41,6,One year,Yes,1
3731,31,119.41,0,One year,No,0
3732,61,119.41,4,Month-to-month,No,0
3733,48,119.41,2,Two year,No,0
3734,25,119.41,4,Month-to-month,No,0
3735,36,119.41,3,Two year,No,0
3736,8,119.41,1,Month-to-month,No,1
3737,58,119.41,3,Month-to-month,Yes,0
3738,45,119.41,2,One year,Yes,0
3739,62,119.41,0,One year,No,0
3740,39,119.41,9,Two year,Yes,0
3741,58,119.41,7,One year,Yes,1
3742,64,119.41,4,Month-to-month,No,0
3743,44,119.41,3,Two year,Yes,0
3744,29,119.41,9,Month-to-month,No,1
3745,59,119.41,4,Two year,No,0
3746,71,119.41,3,One year,Yes,0
3747,9,119.41,2,Month-to-month,Yes,1
3748,6,119.41,4,Month-to-month,No,1
3749,29,119.41,3,Month-to-month,No,0
3750,58,119.41,0,Month-to-month,No,0
3751,17,119.41,2,Month-to-month,No,0
3752,16,119.41,9,Month-to-month,No,1
3753,3,119.41,9,Month-to-month,No,1
3754,21,119.41,7,One year,No,0
3755,64,119.41,6,Two year,No,0
3756,36,119.41,1,Month-to-month,No,0
3757,62,119.41,0,Month-to-month,No,0
3758,42,119.41,2,Month-to-month,No,0
3759,42,119.41,4,One year,No,0
3760,61,119.41,9,Two year,No,0
3761,13,119.41,0,One year,No,0
3762,11,119.41,2,Two year,Yes,0
3763,54,119.41,2,One year,No,0
3764,16,119.41,4,One year,Yes,0
3765,8,119.41,2,Month-to-month,Yes,1
3766,59,119.41,8,Two year,No,1
3767,57,119.41,0,Two year,No,0
3768,40,119.41,3,One year,Yes,0
3769,59,119.41,9,Two year,Yes,0
3770,2,119.41,9,Month-to-month,No,1
3771,10,119.41,3,Two year,No,0
3772,44,119.41,0,Month-to-month,Yes,0
3773,11,119.41,1,Month-to-month,Yes,1
3774,2,119.41,0,Month-to-month,Yes,1
3775,50,119.41,5,Two year,Yes,0
3776,12,119.41,2,Two year,Yes,0
3777,23,119.41,6,Two year,No,0
3778,18,119.41,4,Two year,Yes,0
3779,62,119.41,8,Month-to-month,Yes,1
3780,62,119.41,6,Two year,No,0
3781,38,119.41,3,Two year,No,0
3782,67,119.41,4,One year,Yes,0
3783,38,119.41,4,Month-to-month,Yes,0
3784,67,119.41,4,One year,No,0
3785,61,119.41,9,Two year,No,1
3786,1,119.41,8,Two year,No,1
3787,45,119.41,9,Two year,No,0
3788,28,119.41,2,Two year,No,0
3789,21,119.41,5,Two year,No,0
3790,13,119.41,7,One year,No,0
3791,27,119.41,8,One year,Yes,1
3792,7,119.41,6,Month-to-month,No,1
3793,22,119.41,2,One year,Yes,0
3794,53,119.41,0,One year,Yes,0
3795,4,119.41,3,Two year,No,0
3796,23,119.41,5,Month-to-month,Yes,0
3797,70,119.41,2,Month-to-month,Yes,0
3798,33,119.41,0,Month-to-month,No,0
3799,28,119.41,5,One year,No,0
3800,8,119.41,0,One year,Yes,0
3801,1,119.41,8,Month-to-month,Yes,1
3802,37,119.41,0,Month-to-month,Yes,0
3803,63,119.41,5,Month-to-month,Yes,0
3804,22,119.41,0,Month-to-month,No,0
3805,70,119.41,6,Month-to-month,Yes,1
3806,21,119.41,2,Month-to-month,No,0
3807,35,119.41,5,Month-to-month,Yes,0
3808,5,119.41,6,Month-to-month,No,1
3809,60,119.41,0,Month-to-month,No,0
3810,46,119.41,0,Two year,No,0
3811,50,119.41,4,Month-to-month,No,0
3812,48,119.41,5,Month-to-month,No,0
3813,6,119.41,8,Month-to-month,No,1
3814,56,119.41,0,Month-to-month,No,0
3815,59,119.41,3,Month-to-month,Yes,0
3816,29,119.41,9,Month-to-month,Yes,1
3817,71,119.41,7,One year,Yes,0
3818,18,119.41,9,One year,Yes,0
3819,2,119.41,8,One year,No,1
3820,8,119.41,2,One year,No,0
3821,54,119.41,1,Month-to-month,No,0
3822,38,119.41,3,Two year,Yes,0
3823,48,119.41,1,Month-to-month,Yes,0
3824,27,119.41,0,One year,Yes,0
3825,20,119.41,2,Month-to-month,No,0
3826,12,119.41,6,Two year,No,1
3827,43,119.41,0,One year,Yes,0
3828,61,119.41,1,Month-to-month,No,0
3829,31,119.41,0,One year,No,0
3830,61,119.41,7,Month-to-month,No,1
3831,67,119.41,4,One year,Yes,0
3832,35,119.41,7,One year,No,0
3833,15,119.41,2,Month-to-month,Yes,0
3834,16,119.41,6,Month-to-month,No,1
3835,13,119.41,7,Month-to-month,No,1
3836,35,119.41,5,One year,No,0
3837,59,119.41,6,Month-to-month,Yes,1
3838,21,119.41,1,One year,Yes,0
3839,54,119.41,7,Two year,No,0
3840,30,119.41,4,Month-to-month,No,0
3841,48,119.41,6,Two year,No,1
3842,35,119.41,0,One year,No,0
3843,38,119.41,4,Month-to-month,No,0
3844,31,119.41,0,Month-to-month,No,0
3845,24,119.41,7,One year,No,1
3846,49,119.41,3,Month-to-month,No,0
3847,32,119.41,3,Month-to-month,No,0
3848,55,119.41,1,Month-to-month,Yes,0
3849,58,119.41,4,One year,No,0
3850,3,119.41,0,One year,No,0
3851,69,119.41,8,One year,Yes,0
3852,10,119.41,4,Month-to-month,No,1
3853,25,119.41,5,Two year,No,0
3854,68,119.41,1,Two year,No,0
3855,61,119.41,9,Month-to-month,No,1
3856,29,119.41,9,Month-to-month,Yes,1
3857,19,119.41,0,Two year,No,0
3858,43,119.41,3,Two year,Yes,0
3859,66,119.41,6,One year,No,1
3860,61,119.41,5,Two year,No,0
3861,43,119.41,9,One year,No,1
3862,25,119.41,0,Month-to-month,No,0
3863,20,119.41,0,One year,Yes,0
3864,48,119.41,7,One year,Yes,0
3865,24,119.41,3,Two year,Yes,0
3866,11,119.41,4,Month-to-month,No,1
3867,55,119.41,6,One year,No,1
3868,28,119.41,7,One year,No,0
3869,69,119.41,9,Month-to-month,No,1
3870,63,119.41,6,Month-to-month,No,1
3871,59,119.41,1,Two year,Yes,0
3872,5,119.41,3,Month-to-month,No,1
3873,51,119.41,9,One year,Yes,0
3874,21,119.41,0,Two year,No,0
3875,12,119.41,9,Month-to-month,Yes,1
3876,50,119.41,8,Two year,No,1
3877,4,119.41,2,One year,Yes,0
3878,42,119.41,2,Month-to-month,Yes,0
3879,38,119.41,9,Month-to-month,No,1
3880,25,119.41,8,Two year,Yes,0
3881,14,119.41,9,Month-to-month,No,1
3882,32,119.41,2,Month-to-month,No,0
3883,11,119.41,7,Month-to-month,No,1
3884,61,119.41,1,Month-to-month,No,0
3885,18,119.41,2,Month-to-month,No,0
3886,27,119.41,1,Two year,Yes,0
3887,55,119.41,0,Two year,Yes,0
3888,54,119.41,1,Month-to-month,No,0
3889,21,119.41,7,Month-to-month,No,1
3890,44,119.41,8,One year,No,0
3891,5,119.41,1,Month-to-month,No,1
3892,41,119.41,6,Two year,No,1
3893,59,119.41,4,Two year,No,0
3894,54,119.41,2,Two year,No,0
3895,22,119.41,8,Month-to-month,No,1
3896,65,119.41,5,Month-to-month,No,0
3897,64,119.41,0,Month-to-month,No,0
3898,71,119.41,4,Month-to-month,No,0
3899,4,119.41,6,Month-to-month,Yes,1
3900,65,119.41,3,Two year,No,0
3901,15,119.41,7,Two year,Yes,0
3902,22,119.41,9,Two year,Yes,0
3903,47,119.41,4,Two year,No,0
3904,46,119.41,8,Month-to-month,Yes,1
3905,14,119.41,8,One year,No,1
3906,50,119.41,8,Month-to-month,No,1
3907,20,119.41,0,Month-to-month,No,0
3908,50,119.41,1,One year,No,0
3909,33,119.41,2,One year,No,0
3910,59,119.41,3,One year,No,0
3911,43,119.41,9,Month-to-month,No,1
3912,12,119.41,8,Month-to-month,Yes,1
3913,40,119.41,9,Month-to-month,No,1
3914,20,119.41,5,Month-to-month,No,0
3915,38,119.41,0,Month-to-month,Yes,0
3916,3,119.41,8,One year,Yes,1
3917,28,119.41,5,Two year,No,0
3918,56,119.41,3,Month-to-month,Yes,0
3919,13,119.41,3,One year,Yes,0
3920,66,119.41,2,Month-to-month,Yes,0
3921,37,119.41,6,Two year,No,0
3922,49,119.41,2,Month-to-month,No,0
3923,66,119.41,1,Two year,No,0
3924,36,119.41,9,Two year,Yes,1
3925,54,119.41,7,Two year,No,0
3926,26,119.41,3,Month-to-month,No,0
3927,40,119.41,7,One year,No,0
3928,43,119.41,0,Month-to-month,No,0
3929,22,119.41,4,Month-to-month,No,0
3930,20,119.41,8,Month-to-month,No,1
3931,8,119.41,0,Two year,No,0
3932,29,119.41,3,Two year,Yes,0
3933,40,119.41,5,Month-to-month,No,0
3934,30,119.41,9,One year,No,1
3935,55,119.41,7,Two year,No,0
3936,16,119.41,2,Month-to-month,No,0
3937,46,119.41,4,Month-to-month,No,0
3938,62,119.41,6,Month-to-month,No,1
3939,7,119.41,0,One year,No,0
3940,45,119.41,6,Month-to-month,No,1
3941,59,119.41,7,One year,Yes,1
3942,56,119.41,7,Month-to-month,No,1
3943,48,119.41,8,Month-to-month,No,1
3944,27,119.41,5,Month-to-month,No,0
3945,53,119.41,5,Month-to-month,Yes,0
3946,35,119.41,1,Month-to-month,Yes,0
3947,51,119.41,2,Month-to-month,Yes,0
3948,37,119.41,3,Two year,Yes,0
3949,57,119.41,3,Month-to-month,Yes,0
3950,8,119.41,7,One year,No,1
3951,20,119.41,0,Two year,Yes,0
3952,53,119.41,9,Two year,No,0
3953,12,119.41,3,Two year,No,0
3954,49,119.41,3,One year,Yes,0
3955,17,119.41,0,Month-to-month,No,0
3956,64,119.41,2,Two year,No,0
3957,42,119.41,4,Two year,No,0
3958,29,119.41,5,Two year,Yes,0
3959,19,119.41,8,One year,Yes,1
3960,11,119.41,8,One year,No,1
3961,50,119.41,8,Month-to-month,Yes,1
3962,71,119.41,0,One year,Yes,0
3963,58,119.41,8,Month-to-month,Yes,1
3964,34,119.41,7,Month-to-month,No,1
3965,20,119.41,1,One year,Yes,0
3966,50,119.41,0,Month-to-month,No,0
3967,10,119.41,0,Month-to-month,Yes,1
3968,32,119.41,5,Two year,No,0
3969,52,119.41,8,Two year,Yes,1
3970,15,119.41,6,One year,No,1
3971,3,119.41,4,One year,No,0
3972,37,119.41,1,Two year,No,0
3973,40,119.41,0,Month-to-month,Yes,0
3974,40,119.41,1,One year,No,0
3975,56,119.41,0,Month-to-month,Yes,0
3976,23,119.41,2,Month-to-month,No,0
3977,11,119.41,5,One year,Yes,0
3978,64,119.41,7,One year,No,0
3979,8,119.41,2,Month-to-month,Yes,1
3980,56,119.41,9,Month-to-month,Yes,1
3981,60,119.41,8,One year,No,0
3982,10,119.41,9,One year,No,1
3983,39,119.41,4,One year,No,0
3984,28,119.41,6,Month-to-month,No,1
3985,49,119.41,7,One year,No,0
3986,36,119.41,2,Month-to-month,No,0
3987,13,119.41,1,Month-to-month,Yes,0
3988,36,119.41,1,One year,Yes,0
3989,26,119.41,4,One year,No,0
3990,4,119.41,0,Month-to-month,No,1
3991,64,119.41,1,Month-to-month,No,0
3992,38,119.41,8,One year,No,1
3993,22,119.41,6,Month-to-month,No,1
3994,2,119.41,5,Month-to-month,No,1
3995,31,119.41,8,Month-to-month,No,1
3996,11,119.41,6,Month-to-month,Yes,1
3997,46,119.41,4,Month-to-month,No,0
3998,62,119.41,8,Two year,No,1
3999,69,119.41,5,One year,No,0
4000,64,119.41,5,One year,No,0
4001,10,119.41,3,One year,No,0
4002,40,119.41,0,One year,Yes,0
4003,24,119.41,4,Two year,Yes,0
4004,44,119.41,8,One year,No,1
4005,60,119.41,7,Month-to-month,No,1
4006,62,119.41,7,One year,No,1
4007,17,119.41,4,Month-to-month,No,0
4008,65,119.41,8,One year,Yes,1
4009,57,119.41,2,One year,No,0
4010,55,119.41,2,Two year,Yes,0
4011,53,119.41,0,One year,No,0
4012,56,119.41,8,Month-to-month,No,1
4013,9,119.41,5,Month-to-month,Yes,1
4014,22,119.41,1,Month-to-month,No,0
4015,13,119.41,7,Month-to-month,No,1
4016,48,119.41,8,Month-to-month,Yes,1
4017,18,119.41,8,Month-to-month,No,1
4018,40,119.41,1,Month-to-month,No,0
4019,17,119.41,1,Two year,No,0
4020,15,119.41,6,Month-to-month,No,1
4021,15,119.41,3,Month-to-month,No,0
4022,63,119.41,0,Month-to-month,No,0
4023,39,119.41,7,One year,No,1
4024,13,119.41,1,Month-to-month,No,0
4025,32,119.41,2,One year,No,0
4026,9,119.41,4,Month-to-month,No,1
4027,40,119.41,2,One year,No,0
4028,20,119.41,6,Two year,No,0
4029,63,119.41,6,Month-to-month,No,1
4030,44,119.41,1,Month-to-month,No,0
4031,38,119.41,6,Month-to-month,Yes,1
4032,60,119.41,5,One year,Yes,0
4033,71,119.41,9,Month-to-month,No,1
4034,48,119.41,8,One year,No,1
4035,18,119.41,8,One year,No,0
4036,16,119.41,1,One year,No,0
4037,55,119.41,6,Month-to-month,No,1
4038,39,119.41,4,Month-to-month,Yes,0
4039,68,119.41,5,One year,No,0
4040,59,119.41,0,Two year,Yes,0
4041,62,119.41,6,Two year,No,1
4042,13,119.41,5,Two year,No,0
4043,6,119.41,3,One year,No,0
4044,60,119.41,0,One year,Yes,0
4045,14,119.41,8,One year,Yes,0
4046,54,119.41,3,Month-to-month,No,0
4047,4,119.41,1,One year,No,0
4048,39,119.41,7,Month-to-month,No,1
4049,25,119.41,1,Month-to-month,No,0
4050,32,119.41,4,One year,No,0
4051,59,119.41,5,Month-to-month,Yes,0
4052,63,119.41,7,Month-to-month,Yes,1
4053,38,119.41,0,Month-to-month,No,0
4054,53,119.41,0,Two year,No,0
4055,67,119.41,3,One year,No,0
4056,28,119.41,4,One year,Yes,0
4057,3,119.41,8,Month-to-month,Yes,1
4058,22,119.41,6,Month-to-month,No,1
4059,38,119.41,6,Month-to-month,No,1
4060,62,119.41,7,Month-to-month,No,1
4061,57,119.41,4,One year,No,0
4062,6,119.41,4,Month-to-month,No,1
4063,32,119.41,0,Month-to-month,No,0
4064,10,119.41,8,Month-to-month,No,1
4065,3,119.41,5,Month-to-month,No,1
4066,59,119.41,8,Month-to-month,No,1
4067,49,119.41,2,One year,No,0
